Log file open, 06/11/23 14:12:38
[2023.06.11-10.24.51:033][737]LogHttp: Warning: 00000BD8391A0500: libcurl info message cache 0 (Could not resolve host: datarouter.ol.epicgames.com)
[2023.06.11-10.24.51:033][737]LogHttp: Warning: 00000BD8391A0500: libcurl info message cache 1 (Closing connection 101)
[2023.06.11-10.24.51:033][737]LogHttp: Warning: Retry exhausted on https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B7E9691C3-4704-187B-E789-25B053FEB702%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=4d5931bf49e84b1f87d026b4117a60f8%7C934462099b4e4c90bb7e28e846bf64d2%7C0daf9d66-e89d-4250-b36c-6184d1bd9026&AppEnvironment=datacollector-binary&UploadType=eteventstream
[2023.06.11-10.24.51:881][766]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.24.51:896][767]Cmd: CAMERA ALIGN ACTIVEVIEWPORTONLY
[2023.06.11-10.24.53:915][864]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.24.55:934][959]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.24.57:944][ 60]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.24.59:978][162]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.02:006][255]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.04:030][346]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.06:051][428]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.08:054][513]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.10:069][603]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.12:094][699]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.14:109][808]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.16:139][916]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.18:150][ 16]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.21:080][104]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.23:126][159]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.24:115][186]LogShaderCompilers: Display: ================================================
[2023.06.11-10.25.24:115][186]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.06.11-10.25.24:115][186]LogShaderCompilers: Display: Total job queries 166, among them cache hits 8 (4.82%)
[2023.06.11-10.25.24:115][186]LogShaderCompilers: Display: Tracking 146 distinct input hashes that result in 111 distinct outputs (76.03%)
[2023.06.11-10.25.24:115][186]LogShaderCompilers: Display: RAM used: 0.46 MB (0.00 GB) of 409.60 MB (0.40 GB) budget. Usage: 0.11%
[2023.06.11-10.25.24:115][186]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.06.11-10.25.24:115][186]LogShaderCompilers: Display: Shaders Compiled: 5
[2023.06.11-10.25.24:115][186]LogShaderCompilers: Display: Jobs assigned 9, completed 5 (55.56%)
[2023.06.11-10.25.24:115][186]LogShaderCompilers: Display: Average time worker was idle: 58.72 s
[2023.06.11-10.25.24:115][186]LogShaderCompilers: Display: Time job spent in pending queue: average 0.36 s, longest 2.93 s
[2023.06.11-10.25.24:115][186]LogShaderCompilers: Display: Job execution time: average 2.81 s, max 3.36 s
[2023.06.11-10.25.24:115][186]LogShaderCompilers: Display: Job life time (pending + execution): average 2.85 s, max 3.38
[2023.06.11-10.25.24:115][186]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 8.99 s
[2023.06.11-10.25.24:115][186]LogShaderCompilers: Display: Jobs were issued in 9 batches (only local compilation was used), average 1.00 jobs/batch
[2023.06.11-10.25.24:115][186]LogShaderCompilers: Display: Average processing rate: 0.56 jobs/sec
[2023.06.11-10.25.24:115][186]LogShaderCompilers: Display: Total thread time: 11.66 s
[2023.06.11-10.25.24:115][186]LogShaderCompilers: Display: Total thread preprocess time: 0.65 s
[2023.06.11-10.25.24:115][186]LogShaderCompilers: Display: Percentage time preprocessing: 5.61%
[2023.06.11-10.25.24:115][186]LogShaderCompilers: Display: Effective parallelization: 1.30 (times faster than compiling all shaders on one thread). Compare with number of workers: 4
[2023.06.11-10.25.24:115][186]LogShaderCompilers: Display: Top 3 most expensive shader types by average time:
[2023.06.11-10.25.24:115][186]LogShaderCompilers: Display:          TBasePassPSTDistanceFieldShadowsAndLightMapPolicyHQ (compiled    2 times, average 2.54 sec, max 2.61 sec, min 2.48 sec)
[2023.06.11-10.25.24:116][186]LogShaderCompilers: Display:          TBasePassVSTDistanceFieldShadowsAndLightMapPolicyHQ (compiled    2 times, average 2.20 sec, max 2.35 sec, min 2.05 sec)
[2023.06.11-10.25.24:116][186]LogShaderCompilers: Display:                                                 FLumenCardVS (compiled    1 times, average 2.17 sec, max 2.17 sec, min 2.17 sec)
[2023.06.11-10.25.24:116][186]LogShaderCompilers: Display: Top 3 shader types by total compile time:
[2023.06.11-10.25.24:116][186]LogShaderCompilers: Display:          TBasePassPSTDistanceFieldShadowsAndLightMapPolicyHQ - 43.63% of total time (compiled    2 times, average 2.54 sec, max 2.61 sec, min 2.48 sec)
[2023.06.11-10.25.24:116][186]LogShaderCompilers: Display:          TBasePassVSTDistanceFieldShadowsAndLightMapPolicyHQ - 37.75% of total time (compiled    2 times, average 2.20 sec, max 2.35 sec, min 2.05 sec)
[2023.06.11-10.25.24:116][186]LogShaderCompilers: Display:                                                 FLumenCardVS - 18.61% of total time (compiled    1 times, average 2.17 sec, max 2.17 sec, min 2.17 sec)
[2023.06.11-10.25.24:116][186]LogShaderCompilers: Display: ================================================
[2023.06.11-10.25.25:145][211]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.27:173][249]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.29:204][304]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.31:352][371]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.33:362][422]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.35:271][500]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.37:292][597]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.39:320][695]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.39:777][716]LogSlate: Window 'Project Settings' being destroyed
[2023.06.11-10.25.39:786][716]LogSlate: Window 'Project Settings' being destroyed
[2023.06.11-10.25.41:339][794]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.43:356][898]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.45:369][999]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.47:390][ 96]Cmd: STAT FPS
[2023.06.11-10.25.47:393][ 96]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.49:406][196]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.50:957][283]LogHttp: Warning: 00000BD836216900: invalid HTTP response code received. URL: https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B7E9691C3-4704-187B-E789-25B053FEB702%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=4d5931bf49e84b1f87d026b4117a60f8%7C934462099b4e4c90bb7e28e846bf64d2%7C0daf9d66-e89d-4250-b36c-6184d1bd9026&AppEnvironment=datacollector-binary&UploadType=eteventstream, HTTP code: 0, content length: 0, actual payload size: 0
[2023.06.11-10.25.50:957][283]LogHttp: Warning: 00000BD836216900: request failed, libcurl error: 6 (Couldn't resolve host name)
[2023.06.11-10.25.50:957][283]LogHttp: Warning: 00000BD836216900: libcurl info message cache 0 (Could not resolve host: datarouter.ol.epicgames.com)
[2023.06.11-10.25.50:957][283]LogHttp: Warning: 00000BD836216900: libcurl info message cache 1 (Closing connection 102)
[2023.06.11-10.25.50:957][283]LogHttp: Warning: Retry exhausted on https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B7E9691C3-4704-187B-E789-25B053FEB702%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=4d5931bf49e84b1f87d026b4117a60f8%7C934462099b4e4c90bb7e28e846bf64d2%7C0daf9d66-e89d-4250-b36c-6184d1bd9026&AppEnvironment=datacollector-binary&UploadType=eteventstream
[2023.06.11-10.25.51:438][299]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.53:458][387]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.55:469][479]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.57:508][570]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.25.59:206][606]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.01:226][701]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.03:249][782]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.05:171][872]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.06:931][954]LogSlate: Warning: Ignoring SetUserFocus because it's not an active modal Window (user 0 not set to SPropertyComboBox [SPropertyEditorCombo.cpp(89)].
[2023.06.11-10.26.08:366][954]LogSlate: Window 'Message' being destroyed
[2023.06.11-10.26.08:372][954]Message dialog closed, result: Ok, title: Message, text: Lumen Reflections are designed to work with Lumen Global Illumination, and have been automatically enabled.
[2023.06.11-10.26.08:607][956]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.10:625][ 64]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.12:645][167]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.14:664][257]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.16:686][347]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.18:715][432]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.20:728][521]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.22:746][615]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.24:766][711]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.26:788][807]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.28:807][901]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.30:828][996]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.31:102][  6]LogSlate: Window 'Project Settings' being destroyed
[2023.06.11-10.26.31:111][  6]LogSlate: Window 'Project Settings' being destroyed
[2023.06.11-10.26.32:846][ 88]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.34:872][193]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.36:889][286]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.38:911][378]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.40:932][476]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.42:855][574]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.44:878][681]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.06.11-10.26.44:956][684]LogViewport: Scene viewport resized to 1561x894, mode Windowed.
[2023.06.11-10.26.45:007][686]LogViewport: Scene viewport resized to 1517x894, mode Windowed.
[2023.06.11-10.26.45:055][688]LogViewport: Scene viewport resized to 1493x894, mode Windowed.
[2023.06.11-10.26.45:092][690]LogViewport: Scene viewport resized to 1489x894, mode Windowed.
[2023.06.11-10.26.45:138][692]LogViewport: Scene viewport resized to 1482x894, mode Windowed.
[2023.06.11-10.26.45:342][704]LogViewport: Scene viewport resized to 1470x894, mode Windowed.
[2023.06.11-10.26.45:374][706]LogViewport: Scene viewport resized to 1452x894, mode Windowed.
[2023.06.11-10.26.45:408][708]LogViewport: Scene viewport resized to 1445x894, mode Windowed.
[2023.06.11-10.26.45:477][712]LogViewport: Scene viewport resized to 1433x894, mode Windowed.
[2023.06.11-10.26.45:509][714]LogViewport: Scene viewport resized to 1377x894, mode Windowed.
[2023.06.11-10.26.45:543][716]LogViewport: Scene viewport resized to 1314x894, mode Windowed.
